FromSite,FromWh,Item,Color,Size,Qty,ToSite,ToWh
KT,STL-L,CW4412,CW30,2X,2.0,KT,STL
KT,STL-L,CW4412,CW40,2X,48.0,KT,STL
KT,STL-L,CW4412,CW40,L,13.0,KT,STL
KT,STL-L,CW4412,CW40,M,20.0,KT,STL
KT,STL-L,CW4412,CW40,XS,19.0,KT,STL
KT,STL-L,CW4412,CW650,3X,31.0,KT,STL
KT,STL-L,CW4412,CW650,L,6.0,KT,STL
KT,STL-L,CW4413,CW105,L,26.0,KT,STL
KT,STL-L,CW4413,CW105,M,4.0,KT,STL
KT,STL-L,CW4413,CW105,XL,14.0,KT,STL
KT,STL-L,CW4413,CW30,M,35.0,KT,STL
KT,STL-L,CW4413,CW40,L,86.0,KT,STL
KT,STL-L,CW4413,CW40,S,63.0,KT,STL
KT,STL-L,CW4413,CW650,3X,3.0,KT,STL
KT,STL-L,CW4413,CW650,4X,12.0,KT,STL
KT,STL-L,CW4413,CW650,L,18.0,KT,STL
KT,STL-L,CW4413,CW650,XL,5.0,KT,STL
KT,STL-L,CW4413,CW650,XS,10.0,KT,STL
KT,STL-L,CW5625,CW105,S,13.0,KT,STL
KT,STL-L,CW5625,CW40,L,32.0,KT,STL
KT,STL-L,CW5625,CW40,M,14.0,KT,STL
KT,STL-L,CW5625,CW650,XL,4.0,KT,STL
KT,STL-L,CW5626,CW40,M,30.0,KT,STL
KT,STL-L,CW5630,CW30,2X,9.0,KT,STL
KT,STL-L,CW5630,CW30,3X,19.0,KT,STL
KT,STL-L,CW5630,CW30,L,5.0,KT,STL
KT,STL-L,CW5630,CW30,M,1.0,KT,STL
KT,STL-L,CW5630,CW30,S,11.0,KT,STL
KT,STL-L,CW5630,CW30,XS,20.0,KT,STL
KT,STL-L,CW5630,CW40,2X,19.0,KT,STL
KT,STL-L,CW5630,CW40,3X,23.0,KT,STL
KT,STL-L,CW5630,CW40,L,103.0,KT,STL
KT,STL-L,CW5630,CW40,M,100.0,KT,STL
KT,STL-L,CW5630,CW40,S,22.0,KT,STL
KT,STL-L,CW5630,CW40,XL,97.0,KT,STL
KT,STL-L,CW5630,CW40,XS,22.0,KT,STL
KT,STL-L,CW5631,CW30,L,16.0,KT,STL
KT,STL-L,CW5631,CW30,XL,22.0,KT,STL
KT,STL-L,CW5631,CW30,XS,23.0,KT,STL
KT,STL-L,CW5632,CW30,3X,19.0,KT,STL
KT,STL-L,CW5632,CW30,L,170.0,KT,STL
KT,STL-L,CW5632,CW30,M,74.0,KT,STL
KT,STL-L,CW5632,CW30,XL,38.0,KT,STL
KT,STL-L,CW5632,CW40,L,72.0,KT,STL
KT,STL-L,CW5883,CW190,S,1.0,KT,STL
KT,STL-L,CWC455,CW40,L,35.0,KT,STL
KT,STL-L,CWC701,CW105,L,15.0,KT,STL
KT,STL-L,CWC701,CW105,M,63.0,KT,STL
KT,STL-L,CWC701,CW30,L,7.0,KT,STL
KT,STL-L,CWC701,CW30,M,27.0,KT,STL
KT,STL-L,CWC701,CW30,XL,5.0,KT,STL
KT,STL-L,LB400,BLK,2XL,43.0,KT,STL
KT,STL-L,LB400,BLK,3XL,11.0,KT,STL
KT,STL-L,LB400,BLK,4XL,7.0,KT,STL
KT,STL-L,LB400,BLK,S,388.0,KT,STL
KT,STL-L,LB400,BLK,XL,12.0,KT,STL
KT,STL-L,LB400,BLK,XS,247.0,KT,STL
KT,STL-L,LB400,CARB,4XL,1.0,KT,STL
KT,STL-L,LB400,CARB,5XL,1.0,KT,STL
KT,STL-L,LB400,CARB,L,21.0,KT,STL
KT,STL-L,LB400,CARB,M,93.0,KT,STL
KT,STL-L,LB400,CARB,XL,36.0,KT,STL
KT,STL-L,LB400,CEIL,2XL,55.0,KT,STL
KT,STL-L,LB400,CEIL,3XL,34.0,KT,STL
KT,STL-L,LB400,CEIL,4XL,15.0,KT,STL
KT,STL-L,LB400,CEIL,5XL,12.0,KT,STL
KT,STL-L,LB400,CEIL,L,135.0,KT,STL
KT,STL-L,LB400,CEIL,M,19.0,KT,STL
KT,STL-L,LB400,CEIL,S,35.0,KT,STL
KT,STL-L,LB400,CEIL,XL,48.0,KT,STL
KT,STL-L,LB400,CEIL,XS,11.0,KT,STL
KT,STL-L,LB400,CIT,2XL,30.0,KT,STL
KT,STL-L,LB400,CIT,L,43.0,KT,STL
KT,STL-L,LB400,CIT,XL,2.0,KT,STL
KT,STL-L,LB400,GALX,2XL,45.0,KT,STL
KT,STL-L,LB400,GALX,3XL,19.0,KT,STL
KT,STL-L,LB400,GALX,5XL,9.0,KT,STL
KT,STL-L,LB400,GALX,M,21.0,KT,STL
KT,STL-L,LB400,GALX,S,3.0,KT,STL
KT,STL-L,LB400,GALX,XL,76.0,KT,STL
KT,STL-L,LB400,GALX,XXS,2.0,KT,STL
KT,STL-L,LB400,NVY,3XL,20.0,KT,STL
KT,STL-L,LB400,NVY,4XL,11.0,KT,STL
KT,STL-L,LB400,NVY,5XL,17.0,KT,STL
KT,STL-L,LB400,NVY,L,77.0,KT,STL
KT,STL-L,LB400,NVY,M,133.0,KT,STL
KT,STL-L,LB400,NVY,S,62.0,KT,STL
KT,STL-L,LB400,NVY,XL,57.0,KT,STL
KT,STL-L,LB400,NVY,XS,93.0,KT,STL
KT,STL-L,LB400,NVY,XXS,121.0,KT,STL
KT,STL-L,LB400,PEWT,2XL,122.0,KT,STL
KT,STL-L,LB400,PEWT,3XL,49.0,KT,STL
KT,STL-L,LB400,PEWT,4XL,28.0,KT,STL
KT,STL-L,LB400,PEWT,5XL,35.0,KT,STL
KT,STL-L,LB400,PEWT,L,149.0,KT,STL
KT,STL-L,LB400,PEWT,M,384.0,KT,STL
KT,STL-L,LB400,PEWT,S,186.0,KT,STL
KT,STL-L,LB400,PEWT,XL,27.0,KT,STL
KT,STL-L,LB400,PEWT,XS,95.0,KT,STL
KT,STL-L,LB400,PEWT,XXS,72.0,KT,STL
KT,STL-L,LB400,RED,2XL,9.0,KT,STL
KT,STL-L,LB400,RED,4XL,15.0,KT,STL
KT,STL-L,LB400,RED,5XL,11.0,KT,STL
KT,STL-L,LB400,RED,L,36.0,KT,STL
KT,STL-L,LB400,RED,M,78.0,KT,STL
KT,STL-L,LB400,RED,S,49.0,KT,STL
KT,STL-L,LB400,RED,XL,13.0,KT,STL
KT,STL-L,LB400,RED,XS,2.0,KT,STL
KT,STL-L,LB400,RED,XXS,20.0,KT,STL
KT,STL-L,LB400,ROYL,2XL,78.0,KT,STL
KT,STL-L,LB400,ROYL,4XL,8.0,KT,STL
KT,STL-L,LB400,ROYL,5XL,35.0,KT,STL
KT,STL-L,LB400,ROYL,L,130.0,KT,STL
KT,STL-L,LB400,ROYL,M,15.0,KT,STL
KT,STL-L,LB400,ROYL,S,101.0,KT,STL
KT,STL-L,LB400,ROYL,XL,40.0,KT,STL
KT,STL-L,LB400,ROYL,XS,138.0,KT,STL
KT,STL-L,LB400,WHT,2XL,40.0,KT,STL
KT,STL-L,LB400,WHT,3XL,2.0,KT,STL
KT,STL-L,LB400,WHT,4XL,2.0,KT,STL
KT,STL-L,LB400,WHT,5XL,2.0,KT,STL
KT,STL-L,LB400,WHT,L,62.0,KT,STL
KT,STL-L,LB400,WHT,M,29.0,KT,STL
KT,STL-L,LB400,WHT,S,139.0,KT,STL
KT,STL-L,LB400,WHT,XL,33.0,KT,STL
KT,STL-L,LB400,WHT,XS,2.0,KT,STL
KT,STL-L,LB400,WHT,XXS,2.0,KT,STL
KT,STL-L,LB400,WINE,2XL,59.0,KT,STL
KT,STL-L,LB400,WINE,3XL,18.0,KT,STL
KT,STL-L,LB400,WINE,4XL,3.0,KT,STL
KT,STL-L,LB400,WINE,5XL,10.0,KT,STL
KT,STL-L,LB400,WINE,M,61.0,KT,STL
KT,STL-L,LB400,WINE,S,154.0,KT,STL
KT,STL-L,LB400,WINE,XS,293.0,KT,STL
KT,STL-L,LB400P,BLK,P2X,36.0,KT,STL
KT,STL-L,LB400P,BLK,PL,29.0,KT,STL
KT,STL-L,LB400P,BLK,PM,27.0,KT,STL
KT,STL-L,LB400P,BLK,PXL,95.0,KT,STL
KT,STL-L,LB400P,BLK,PXXS,44.0,KT,STL
KT,STL-L,LB400P,CARB,PM,26.0,KT,STL
KT,STL-L,LB400P,CEIL,P2X,2.0,KT,STL
KT,STL-L,LB400P,CEIL,P3X,4.0,KT,STL
KT,STL-L,LB400P,CEIL,PL,17.0,KT,STL
KT,STL-L,LB400P,CEIL,PM,4.0,KT,STL
KT,STL-L,LB400P,CEIL,PS,107.0,KT,STL
KT,STL-L,LB400P,CEIL,PXL,32.0,KT,STL
KT,STL-L,LB400P,CEIL,PXXS,10.0,KT,STL
KT,STL-L,LB400P,CIT,P2X,9.0,KT,STL
KT,STL-L,LB400P,CIT,PS,2.0,KT,STL
KT,STL-L,LB400P,CIT,PXL,6.0,KT,STL
KT,STL-L,LB400P,CIT,PXS,3.0,KT,STL
KT,STL-L,LB400P,GALX,P2X,2.0,KT,STL
KT,STL-L,LB400P,GALX,P3X,3.0,KT,STL
KT,STL-L,LB400P,GALX,PL,27.0,KT,STL
KT,STL-L,LB400P,GALX,PM,28.0,KT,STL
KT,STL-L,LB400P,GALX,PS,3.0,KT,STL
KT,STL-L,LB400P,GALX,PXL,21.0,KT,STL
KT,STL-L,LB400P,GALX,PXS,2.0,KT,STL
KT,STL-L,LB400P,GALX,PXXS,2.0,KT,STL
KT,STL-L,LB400P,NVY,P2X,32.0,KT,STL
KT,STL-L,LB400P,NVY,P3X,11.0,KT,STL
KT,STL-L,LB400P,NVY,PL,5.0,KT,STL
KT,STL-L,LB400P,NVY,PM,5.0,KT,STL
KT,STL-L,LB400P,NVY,PS,70.0,KT,STL
KT,STL-L,LB400P,NVY,PXL,34.0,KT,STL
KT,STL-L,LB400P,NVY,PXS,42.0,KT,STL
KT,STL-L,LB400P,NVY,PXXS,65.0,KT,STL
KT,STL-L,LB400P,PEWT,P2X,4.0,KT,STL
KT,STL-L,LB400P,PEWT,P3X,24.0,KT,STL
KT,STL-L,LB400P,PEWT,PL,5.0,KT,STL
KT,STL-L,LB400P,PEWT,PM,96.0,KT,STL
KT,STL-L,LB400P,PEWT,PS,66.0,KT,STL
KT,STL-L,LB400P,PEWT,PXL,38.0,KT,STL
KT,STL-L,LB400P,PEWT,PXS,17.0,KT,STL
KT,STL-L,LB400P,PEWT,PXXS,85.0,KT,STL
KT,STL-L,LB400P,RED,P2X,1.0,KT,STL
KT,STL-L,LB400P,RED,PXL,5.0,KT,STL
KT,STL-L,LB400P,RED,PXS,19.0,KT,STL
KT,STL-L,LB400P,ROYL,P2X,50.0,KT,STL
KT,STL-L,LB400P,ROYL,P3X,1.0,KT,STL
KT,STL-L,LB400P,ROYL,PL,36.0,KT,STL
KT,STL-L,LB400P,ROYL,PM,1.0,KT,STL
KT,STL-L,LB400P,ROYL,PS,38.0,KT,STL
KT,STL-L,LB400P,ROYL,PXL,39.0,KT,STL
KT,STL-L,LB400P,ROYL,PXS,1.0,KT,STL
KT,STL-L,LB400P,ROYL,PXXS,46.0,KT,STL
KT,STL-L,LB400P,WHT,P2X,13.0,KT,STL
KT,STL-L,LB400P,WHT,P3X,22.0,KT,STL
KT,STL-L,LB400P,WHT,PL,24.0,KT,STL
KT,STL-L,LB400P,WHT,PM,12.0,KT,STL
KT,STL-L,LB400P,WHT,PS,2.0,KT,STL
KT,STL-L,LB400P,WHT,PXS,10.0,KT,STL
KT,STL-L,LB400P,WHT,PXXS,19.0,KT,STL
KT,STL-L,LB400P,WINE,P2X,21.0,KT,STL
KT,STL-L,LB400P,WINE,P3X,4.0,KT,STL
KT,STL-L,LB400P,WINE,PL,11.0,KT,STL
KT,STL-L,LB400P,WINE,PS,36.0,KT,STL
KT,STL-L,LB400P,WINE,PXL,11.0,KT,STL
KT,STL-L,LB400P,WINE,PXS,90.0,KT,STL
KT,STL-L,LB400P,WINE,PXXS,31.0,KT,STL
KT,STL-L,LB400T,BLK,TXL,5.0,KT,STL
KT,STL-L,LB400T,CARB,T2X,6.0,KT,STL
KT,STL-L,LB400T,CARB,TL,9.0,KT,STL
KT,STL-L,LB400T,CARB,TS,8.0,KT,STL
KT,STL-L,LB400T,CARB,TXL,11.0,KT,STL
KT,STL-L,LB400T,CARB,TXS,10.0,KT,STL
KT,STL-L,LB400T,CEIL,TL,4.0,KT,STL
KT,STL-L,LB400T,CEIL,TM,48.0,KT,STL
KT,STL-L,LB400T,CEIL,TS,11.0,KT,STL
KT,STL-L,LB400T,CEIL,TXS,23.0,KT,STL
KT,STL-L,LB400T,GALX,T2X,4.0,KT,STL
KT,STL-L,LB400T,GALX,TL,44.0,KT,STL
KT,STL-L,LB400T,GALX,TM,6.0,KT,STL
KT,STL-L,LB400T,GALX,TS,24.0,KT,STL
KT,STL-L,LB400T,GALX,TXL,5.0,KT,STL
KT,STL-L,LB400T,GALX,TXS,26.0,KT,STL
KT,STL-L,LB400T,NVY,T2X,2.0,KT,STL
KT,STL-L,LB400T,NVY,TM,3.0,KT,STL
KT,STL-L,LB400T,PEWT,T2X,28.0,KT,STL
KT,STL-L,LB400T,PEWT,TL,23.0,KT,STL
KT,STL-L,LB400T,PEWT,TS,28.0,KT,STL
KT,STL-L,LB400T,PEWT,TXL,43.0,KT,STL
KT,STL-L,LB400T,PEWT,TXS,6.0,KT,STL
KT,STL-L,LB400T,RED,T2X,1.0,KT,STL
KT,STL-L,LB400T,RED,TM,7.0,KT,STL
KT,STL-L,LB400T,RED,TXL,1.0,KT,STL
KT,STL-L,LB400T,RED,TXS,4.0,KT,STL
KT,STL-L,LB400T,ROYL,T2X,25.0,KT,STL
KT,STL-L,LB400T,ROYL,TM,5.0,KT,STL
KT,STL-L,LB400T,WHT,T2X,4.0,KT,STL
KT,STL-L,LB400T,WHT,TL,1.0,KT,STL
KT,STL-L,LB400T,WHT,TM,6.0,KT,STL
KT,STL-L,LB400T,WHT,TS,18.0,KT,STL
KT,STL-L,LB400T,WHT,TXL,26.0,KT,STL
KT,STL-L,LB400T,WHT,TXS,12.0,KT,STL
KT,STL-L,LB400T,WINE,T2X,19.0,KT,STL
KT,STL-L,LB400T,WINE,TL,6.0,KT,STL
KT,STL-L,LB400T,WINE,TM,39.0,KT,STL
KT,STL-L,LB400T,WINE,TS,17.0,KT,STL
KT,STL-L,LB400T,WINE,TXL,17.0,KT,STL
KT,STL-L,LB400T,WINE,TXS,9.0,KT,STL
KT,STL-L,LB401,BLK,2XL,13.0,KT,STL
KT,STL-L,LB401,BLK,3XL,165.0,KT,STL
KT,STL-L,LB401,BLK,5XL,37.0,KT,STL
KT,STL-L,LB401,BLK,L,3.0,KT,STL
KT,STL-L,LB401,BLK,S,117.0,KT,STL
KT,STL-L,LB401,BLK,XL,17.0,KT,STL
KT,STL-L,LB401,CARB,4XL,1.0,KT,STL
KT,STL-L,LB401,CARB,5XL,1.0,KT,STL
KT,STL-L,LB401,CARB,M,26.0,KT,STL
KT,STL-L,LB401,CEIL,3XL,9.0,KT,STL
KT,STL-L,LB401,CEIL,4XL,9.0,KT,STL
KT,STL-L,LB401,CEIL,5XL,12.0,KT,STL
KT,STL-L,LB401,CIT,L,29.0,KT,STL
KT,STL-L,LB401,CIT,M,161.0,KT,STL
KT,STL-L,LB401,CIT,S,70.0,KT,STL
KT,STL-L,LB401,CIT,XS,44.0,KT,STL
KT,STL-L,LB401,GALX,2XL,53.0,KT,STL
KT,STL-L,LB401,GALX,3XL,40.0,KT,STL
KT,STL-L,LB401,GALX,4XL,2.0,KT,STL
KT,STL-L,LB401,GALX,5XL,11.0,KT,STL
KT,STL-L,LB401,GALX,L,167.0,KT,STL
KT,STL-L,LB401,GALX,M,2.0,KT,STL
KT,STL-L,LB401,GALX,S,177.0,KT,STL
KT,STL-L,LB401,GALX,XL,80.0,KT,STL
KT,STL-L,LB401,GALX,XXS,11.0,KT,STL
KT,STL-L,LB401,NUGR,XS,191.0,KT,STL
KT,STL-L,LB401,NVY,2XL,63.0,KT,STL
KT,STL-L,LB401,NVY,3XL,36.0,KT,STL
KT,STL-L,LB401,NVY,4XL,7.0,KT,STL
KT,STL-L,LB401,NVY,5XL,21.0,KT,STL
KT,STL-L,LB401,NVY,L,102.0,KT,STL
KT,STL-L,LB401,NVY,XL,80.0,KT,STL
KT,STL-L,LB401,PEWT,2XL,117.0,KT,STL
KT,STL-L,LB401,PEWT,3XL,54.0,KT,STL
KT,STL-L,LB401,PEWT,4XL,20.0,KT,STL
KT,STL-L,LB401,PEWT,5XL,28.0,KT,STL
KT,STL-L,LB401,PEWT,L,71.0,KT,STL
KT,STL-L,LB401,PEWT,M,176.0,KT,STL
KT,STL-L,LB401,PEWT,S,45.0,KT,STL
KT,STL-L,LB401,PEWT,XL,162.0,KT,STL
KT,STL-L,LB401,PEWT,XS,35.0,KT,STL
KT,STL-L,LB401,PEWT,XXS,5.0,KT,STL
KT,STL-L,LB401,RED,2XL,28.0,KT,STL
KT,STL-L,LB401,RED,3XL,11.0,KT,STL
KT,STL-L,LB401,RED,4XL,3.0,KT,STL
KT,STL-L,LB401,RED,L,28.0,KT,STL
KT,STL-L,LB401,RED,M,5.0,KT,STL
KT,STL-L,LB401,RED,XS,21.0,KT,STL
KT,STL-L,LB401,ROYL,2XL,90.0,KT,STL
KT,STL-L,LB401,ROYL,3XL,47.0,KT,STL
KT,STL-L,LB401,ROYL,5XL,5.0,KT,STL
KT,STL-L,LB401,ROYL,L,82.0,KT,STL
KT,STL-L,LB401,ROYL,M,70.0,KT,STL
KT,STL-L,LB401,ROYL,S,22.0,KT,STL
KT,STL-L,LB401,ROYL,XL,94.0,KT,STL
KT,STL-L,LB401,WHT,2XL,31.0,KT,STL
KT,STL-L,LB401,WHT,3XL,5.0,KT,STL
KT,STL-L,LB401,WHT,4XL,3.0,KT,STL
KT,STL-L,LB401,WHT,5XL,24.0,KT,STL
KT,STL-L,LB401,WHT,L,25.0,KT,STL
KT,STL-L,LB401,WHT,M,27.0,KT,STL
KT,STL-L,LB401,WHT,S,33.0,KT,STL
KT,STL-L,LB401,WHT,XL,40.0,KT,STL
KT,STL-L,LB401,WHT,XS,31.0,KT,STL
KT,STL-L,LB401,WHT,XXS,3.0,KT,STL
KT,STL-L,LB401,WINE,2XL,155.0,KT,STL
KT,STL-L,LB401,WINE,3XL,26.0,KT,STL
KT,STL-L,LB401,WINE,XL,33.0,KT,STL
KT,STL-L,LB401,WINE,XS,229.0,KT,STL
KT,STL-L,LB401,WINE,XXS,6.0,KT,STL
KT,STL-L,LB401P,BLK,P2X,5.0,KT,STL
KT,STL-L,LB401P,BLK,P3X,4.0,KT,STL
KT,STL-L,LB401P,BLK,PXXS,3.0,KT,STL
KT,STL-L,LB401P,CARB,P3X,1.0,KT,STL
KT,STL-L,LB401P,CARB,PL,9.0,KT,STL
KT,STL-L,LB401P,CEIL,P2X,10.0,KT,STL
KT,STL-L,LB401P,CEIL,P3X,21.0,KT,STL
KT,STL-L,LB401P,CEIL,PXL,34.0,KT,STL
KT,STL-L,LB401P,CEIL,PXS,75.0,KT,STL
KT,STL-L,LB401P,CIT,P2X,10.0,KT,STL
KT,STL-L,LB401P,CIT,P3X,28.0,KT,STL
KT,STL-L,LB401P,CIT,PM,31.0,KT,STL
KT,STL-L,LB401P,CIT,PXL,9.0,KT,STL
KT,STL-L,LB401P,GALX,P2X,12.0,KT,STL
KT,STL-L,LB401P,GALX,P3X,2.0,KT,STL
KT,STL-L,LB401P,GALX,PL,33.0,KT,STL
KT,STL-L,LB401P,GALX,PM,35.0,KT,STL
KT,STL-L,LB401P,GALX,PXL,22.0,KT,STL
KT,STL-L,LB401P,GALX,PXS,62.0,KT,STL
KT,STL-L,LB401P,GALX,PXXS,31.0,KT,STL
KT,STL-L,LB401P,NUGR,PM,412.0,KT,STL
KT,STL-L,LB401P,NVY,P2X,2.0,KT,STL
KT,STL-L,LB401P,PEWT,P2X,8.0,KT,STL
KT,STL-L,LB401P,PEWT,P3X,6.0,KT,STL
KT,STL-L,LB401P,PEWT,PM,53.0,KT,STL
KT,STL-L,LB401P,PEWT,PXL,69.0,KT,STL
KT,STL-L,LB401P,PEWT,PXS,4.0,KT,STL
KT,STL-L,LB401P,PEWT,PXXS,7.0,KT,STL
KT,STL-L,LB401P,RED,P2X,1.0,KT,STL
KT,STL-L,LB401P,RED,P3X,1.0,KT,STL
KT,STL-L,LB401P,RED,PL,1.0,KT,STL
KT,STL-L,LB401P,RED,PS,20.0,KT,STL
KT,STL-L,LB401P,RED,PXL,19.0,KT,STL
KT,STL-L,LB401P,ROYL,PL,36.0,KT,STL
KT,STL-L,LB401P,ROYL,PXL,41.0,KT,STL
KT,STL-L,LB401P,ROYL,PXS,3.0,KT,STL
KT,STL-L,LB401P,ROYL,PXXS,16.0,KT,STL
KT,STL-L,LB401P,WHT,P2X,17.0,KT,STL
KT,STL-L,LB401P,WHT,P3X,1.0,KT,STL
KT,STL-L,LB401P,WHT,PL,63.0,KT,STL
KT,STL-L,LB401P,WHT,PM,32.0,KT,STL
KT,STL-L,LB401P,WHT,PS,31.0,KT,STL
KT,STL-L,LB401P,WHT,PXL,45.0,KT,STL
KT,STL-L,LB401P,WHT,PXS,22.0,KT,STL
KT,STL-L,LB401P,WHT,PXXS,16.0,KT,STL
KT,STL-L,LB401P,WINE,P2X,1.0,KT,STL
KT,STL-L,LB401P,WINE,P3X,10.0,KT,STL
KT,STL-L,LB401P,WINE,PXL,67.0,KT,STL
KT,STL-L,LB401P,WINE,PXS,21.0,KT,STL
KT,STL-L,LB401P,WINE,PXXS,2.0,KT,STL
KT,STL-L,LB401T,CARB,T2X,7.0,KT,STL
KT,STL-L,LB401T,CARB,TL,17.0,KT,STL
KT,STL-L,LB401T,CARB,TS,8.0,KT,STL
KT,STL-L,LB401T,CARB,TXL,7.0,KT,STL
KT,STL-L,LB401T,CARB,TXS,9.0,KT,STL
KT,STL-L,LB401T,CEIL,T2X,9.0,KT,STL
KT,STL-L,LB401T,CEIL,TL,7.0,KT,STL
KT,STL-L,LB401T,CEIL,TXL,8.0,KT,STL
KT,STL-L,LB401T,GALX,T2X,21.0,KT,STL
KT,STL-L,LB401T,GALX,TL,10.0,KT,STL
KT,STL-L,LB401T,GALX,TS,1.0,KT,STL
KT,STL-L,LB401T,GALX,TXL,11.0,KT,STL
KT,STL-L,LB401T,GALX,TXS,11.0,KT,STL
KT,STL-L,LB401T,NVY,T2X,17.0,KT,STL
KT,STL-L,LB401T,PEWT,TL,14.0,KT,STL
KT,STL-L,LB401T,PEWT,TM,7.0,KT,STL
KT,STL-L,LB401T,PEWT,TXS,20.0,KT,STL
KT,STL-L,LB401T,RED,T2X,6.0,KT,STL
KT,STL-L,LB401T,RED,TM,3.0,KT,STL
KT,STL-L,LB401T,RED,TS,11.0,KT,STL
KT,STL-L,LB401T,RED,TXL,3.0,KT,STL
KT,STL-L,LB401T,RED,TXS,41.0,KT,STL
KT,STL-L,LB401T,ROYL,TL,1.0,KT,STL
KT,STL-L,LB401T,ROYL,TS,1.0,KT,STL
KT,STL-L,LB401T,WHT,T2X,4.0,KT,STL
KT,STL-L,LB401T,WHT,TL,3.0,KT,STL
KT,STL-L,LB401T,WHT,TM,4.0,KT,STL
KT,STL-L,LB401T,WHT,TS,6.0,KT,STL
KT,STL-L,LB401T,WHT,TXL,2.0,KT,STL
KT,STL-L,LB401T,WHT,TXS,5.0,KT,STL
KT,STL-L,LB401T,WINE,TS,12.0,KT,STL
KT,STL-L,LB401T,WINE,TXS,11.0,KT,STL
KT,STL-L,LB409,BLK,2XL,53.0,KT,STL
KT,STL-L,LB409,BLK,4XL,2.0,KT,STL
KT,STL-L,LB409,BLK,5XL,1.0,KT,STL
KT,STL-L,LB409,BLK,L,64.0,KT,STL
KT,STL-L,LB409,BLK,M,378.0,KT,STL
KT,STL-L,LB409,BLK,S,21.0,KT,STL
KT,STL-L,LB409,CEIL,2XL,1.0,KT,STL
KT,STL-L,LB409,CEIL,3XL,2.0,KT,STL
KT,STL-L,LB409,CEIL,4XL,1.0,KT,STL
KT,STL-L,LB409,CEIL,5XL,1.0,KT,STL
KT,STL-L,LB409,CEIL,L,1.0,KT,STL
KT,STL-L,LB409,CEIL,M,3.0,KT,STL
KT,STL-L,LB409,CEIL,S,38.0,KT,STL
KT,STL-L,LB409,CEIL,XL,2.0,KT,STL
KT,STL-L,LB409,GALX,2XL,10.0,KT,STL
KT,STL-L,LB409,GALX,4XL,11.0,KT,STL
KT,STL-L,LB409,GALX,5XL,11.0,KT,STL
KT,STL-L,LB409,GALX,L,13.0,KT,STL
KT,STL-L,LB409,GALX,M,36.0,KT,STL
KT,STL-L,LB409,GALX,XL,1.0,KT,STL
KT,STL-L,LB409,GALX,XS,8.0,KT,STL
KT,STL-L,LB409,NVY,2XL,50.0,KT,STL
KT,STL-L,LB409,NVY,3XL,55.0,KT,STL
KT,STL-L,LB409,NVY,4XL,2.0,KT,STL
KT,STL-L,LB409,NVY,5XL,4.0,KT,STL
KT,STL-L,LB409,NVY,L,41.0,KT,STL
KT,STL-L,LB409,NVY,M,79.0,KT,STL
KT,STL-L,LB409,NVY,S,9.0,KT,STL
KT,STL-L,LB409,NVY,XL,156.0,KT,STL
KT,STL-L,LB409,NVY,XS,2.0,KT,STL
KT,STL-L,LB409,PEWT,2XL,26.0,KT,STL
KT,STL-L,LB409,PEWT,3XL,13.0,KT,STL
KT,STL-L,LB409,PEWT,4XL,5.0,KT,STL
KT,STL-L,LB409,PEWT,5XL,1.0,KT,STL
KT,STL-L,LB409,PEWT,L,27.0,KT,STL
KT,STL-L,LB409,PEWT,M,69.0,KT,STL
KT,STL-L,LB409,PEWT,S,28.0,KT,STL
KT,STL-L,LB409,PEWT,XL,26.0,KT,STL
KT,STL-L,LB409,ROYL,2XL,21.0,KT,STL
KT,STL-L,LB409,ROYL,3XL,12.0,KT,STL
KT,STL-L,LB409,ROYL,4XL,12.0,KT,STL
KT,STL-L,LB409,ROYL,5XL,12.0,KT,STL
KT,STL-L,LB409,ROYL,L,54.0,KT,STL
KT,STL-L,LB409,ROYL,M,67.0,KT,STL
KT,STL-L,LB409,ROYL,S,66.0,KT,STL
KT,STL-L,LB409,ROYL,XL,3.0,KT,STL
KT,STL-L,LB409,ROYL,XS,8.0,KT,STL
KT,STL-L,LB409,WHT,3XL,1.0,KT,STL
KT,STL-L,LB409,WHT,4XL,1.0,KT,STL
KT,STL-L,LB409,WHT,5XL,1.0,KT,STL
KT,STL-L,LB409,WHT,XS,3.0,KT,STL
KT,STL-L,LB409,WINE,2XL,53.0,KT,STL
KT,STL-L,LB409,WINE,3XL,11.0,KT,STL
KT,STL-L,LB409,WINE,4XL,5.0,KT,STL
KT,STL-L,LB409,WINE,5XL,1.0,KT,STL
KT,STL-L,LB409,WINE,L,31.0,KT,STL
KT,STL-L,LB409,WINE,M,95.0,KT,STL
KT,STL-L,LB409,WINE,S,26.0,KT,STL
KT,STL-L,LB409,WINE,XL,3.0,KT,STL
KT,STL-L,LB409S,BLK,S2X,11.0,KT,STL
KT,STL-L,LB409S,BLK,SL,42.0,KT,STL
KT,STL-L,LB409S,BLK,SM,5.0,KT,STL
KT,STL-L,LB409S,BLK,SXL,20.0,KT,STL
KT,STL-L,LB409S,CARB,SL,1.0,KT,STL
KT,STL-L,LB409S,CARB,SM,19.0,KT,STL
KT,STL-L,LB409S,CARB,SS,10.0,KT,STL
KT,STL-L,LB409S,CEIL,S3X,2.0,KT,STL
KT,STL-L,LB409S,CEIL,SXL,1.0,KT,STL
KT,STL-L,LB409S,GALX,S2X,11.0,KT,STL
KT,STL-L,LB409S,GALX,S3X,2.0,KT,STL
KT,STL-L,LB409S,GALX,SL,12.0,KT,STL
